1.0,-7.0,-2.0,1.0,-5.0,-6.0,-3.0,-2.0,-15.0,-9.0,-2.0,-2.0,0.0,0.0,2.0,-4.0,4.0,3.0,1.0,-3.0,-4.0,-3.0,3.0,0.0,-10.0,-2.0,-3.0,-2.0,-4.0,-1.0,-11.0,-13.0,0.0,26.0,2.0,0.0,4.0,4.0,5.0,-12.0,6.0,-18.0,1.0,-3.0,-7.0,-4.0,-5.0,23.0,-6.0,5.0,1.0,3.0,7.0,3.0,0.0,-5.0,-8.0,3.0,-2.0,-4.0,-7.0,-6.0,6.0,5.0,5
0.0,-4.0,2.0,-2.0,-7.0,2.0,-7.0,-9.0,1.0,-3.0,-3.0,-1.0,1.0,-10.0,-4.0,-3.0,-15.0,-17.0,0.0,6.0,5.0,4.0,1.0,-6.0,12.0,8.0,-1.0,-5.0,-4.0,-4.0,-8.0,-6.0,8.0,1.0,-3.0,-4.0,-3.0,2.0,3.0,5.0,-14.0,-7.0,-2.0,-7.0,-15.0,-9.0,-12.0,-10.0,-15.0,-33.0,-2.0,4.0,14.0,2.0,-4.0,-6.0,7.0,7.0,-2.0,-4.0,-10.0,-13.0,-10.0,-7.0,5
10.0,0.0,1.0,9.0,17.0,14.0,4.0,7.0,-12.0,-10.0,-3.0,-5.0,-2.0,2.0,6.0,2.0,-5.0,8.0,0.0,4.0,-2.0,-3.0,-3.0,-10.0,3.0,-7.0,-2.0,-8.0,-5.0,2.0,-4.0,-4.0,-8.0,-9.0,-1.0,0.0,7.0,4.0,6.0,12.0,2.0,-2.0,0.0,0.0,-3.0,-4.0,-6.0,-10.0,-33.0,12.0,-2.0,-4.0,-12.0,-6.0,5.0,-6.0,60.0,-9.0,1.0,-4.0,-3.0,3.0,-4.0,5.0,5
2.0,-35.0,-4.0,-1.0,-6.0,-11.0,-1.0,28.0,25.0,6.0,3.0,-1.0,-4.0,4.0,6.0,8.0,5.0,4.0,-4.0,3.0,10.0,7.0,4.0,-5.0,-26.0,-10.0,-2.0,6.0,6.0,0.0,4.0,-1.0,-14.0,0.0,-2.0,-4.0,-1.0,3.0,-2.0,-5.0,8.0,6.0,-1.0,-3.0,-12.0,-4.0,-8.0,-9.0,0.0,-3.0,0.0,-6.0,-6.0,-2.0,-4.0,9.0,-8.0,2.0,0.0,0.0,-4.0,-11.0,-6.0,-15.0,5
-17.0,-18.0,0.0,-3.0,-18.0,-9.0,-7.0,-8.0,-16.0,15.0,0.0,-9.0,-3.0,2.0,8.0,12.0,15.0,15.0,5.0,14.0,14.0,1.0,-2.0,-2.0,-9.0,-2.0,0.0,-5.0,-1.0,1.0,-1.0,-1.0,6.0,4.0,0.0,0.0,7.0,1.0,2.0,5.0,-10.0,-6.0,0.0,2.0,1.0,1.0,4.0,-4.0,1.0,-3.0,-1.0,-5.0,-10.0,-3.0,-3.0,-5.0,-6.0,-1.0,-4.0,-3.0,-4.0,-9.0,0.0,-2.0,5
-5.0,10.0,-3.0,-3.0,-8.0,-5.0,-11.0,-16.0,-36.0,-17.0,-4.0,-4.0,-5.0,-2.0,-4.0,-9.0,16.0,21.0,1.0,-13.0,-25.0,-12.0,-8.0,11.0,2.0,2.0,3.0,15.0,33.0,14.0,7.0,5.0,8.0,13.0,2.0,11.0,18.0,3.0,5.0,-12.0,-14.0,-11.0,-2.0,8.0,18.0,13.0,10.0,2.0,-18.0,-12.0,-6.0,-10.0,-7.0,-7.0,-8.0,-11.0,-1.0,-3.0,-2.0,-11.0,-20.0,-8.0,-5.0,4.0,5
-14.0,-18.0,-1.0,-4.0,-8.0,-5.0,1.0,-5.0,37.0,38.0,-2.0,0.0,2.0,0.0,-4.0,1.0,32.0,-23.0,1.0,2.0,6.0,6.0,7.0,0.0,-5.0,-9.0,-1.0,-3.0,-6.0,2.0,4.0,4.0,-14.0,1.0,0.0,-1.0,4.0,3.0,-4.0,-2.0,-17.0,-7.0,-1.0,-1.0,-2.0,-2.0,4.0,2.0,26.0,9.0,1.0,1.0,2.0,1.0,-2.0,-4.0,4.0,15.0,-1.0,-3.0,3.0,10.0,11.0,6.0,5
-8.0,-5.0,-3.0,-2.0,-12.0,-15.0,-15.0,-5.0,-19.0,-7.0,2.0,5.0,0.0,-2.0,0.0,-11.0,-20.0,2.0,-1.0,4.0,10.0,5.0,-1.0,2.0,19.0,-1.0,-2.0,-2.0,-6.0,2.0,3.0,-1.0,13.0,13.0,-3.0,-6.0,-8.0,-1.0,4.0,7.0,-2.0,-9.0,-3.0,0.0,1.0,-2.0,-2.0,-6.0,3.0,-2.0,1.0,-5.0,-7.0,0.0,-1.0,-3.0,-10.0,-3.0,-3.0,5.0,-1.0,-3.0,-6.0,0.0,5
-5.0,-18.0,-2.0,-3.0,-3.0,1.0,-1.0,-6.0,1.0,-3.0,5.0,5.0,11.0,6.0,4.0,10.0,7.0,3.0,-3.0,-4.0,3.0,1.0,3.0,12.0,6.0,22.0,-1.0,-4.0,-1.0,-3.0,-4.0,-3.0,-16.0,-6.0,-2.0,2.0,1.0,-7.0,0.0,-2.0,3.0,-16.0,-7.0,-2.0,0.0,-5.0,-4.0,-6.0,5.0,11.0,1.0,1.0,11.0,8.0,9.0,8.0,13.0,-2.0,1.0,-2.0,-4.0,6.0,-4.0,-9.0,5
-33.0,-19.0,-5.0,2.0,1.0,-1.0,2.0,-9.0,-8.0,-17.0,-1.0,-2.0,-7.0,-2.0,1.0,1.0,10.0,17.0,1.0,-7.0,-19.0,-7.0,-10.0,-5.0,0.0,0.0,-1.0,-9.0,-12.0,-3.0,0.0,1.0,-4.0,-3.0,0.0,13.0,20.0,7.0,4.0,-6.0,-1.0,-10.0,-2.0,-5.0,-8.0,-4.0,1.0,1.0,5.0,-3.0,-3.0,0.0,2.0,6.0,-2.0,5.0,15.0,8.0,-1.0,-4.0,-5.0,-7.0,-6.0,-4.0,5
-36.0,-5.0,-1.0,-1.0,-7.0,-3.0,-7.0,-11.0,38.0,3.0,-3.0,2.0,5.0,3.0,3.0,7.0,-26.0,12.0,6.0,1.0,2.0,-3.0,2.0,2.0,39.0,15.0,-1.0,-2.0,-6.0,-3.0,-5.0,-2.0,4.0,-38.0,-4.0,-1.0,5.0,2.0,1.0,1.0,-12.0,-1.0,-1.0,1.0,10.0,2.0,4.0,1.0,2.0,-3.0,-3.0,-3.0,1.0,1.0,-2.0,0.0,-12.0,16.0,1.0,2.0,4.0,-7.0,0.0,3.0,5
4.0,8.0,0.0,-1.0,-9.0,-9.0,0.0,1.0,-19.0,-4.0,-2.0,-3.0,-8.0,-3.0,-6.0,-13.0,5.0,-14.0,-4.0,-2.0,-1.0,6.0,5.0,-7.0,-11.0,-10.0,-2.0,0.0,3.0,-2.0,-16.0,0.0,27.0,6.0,-3.0,-2.0,0.0,0.0,0.0,-4.0,-24.0,4.0,5.0,-5.0,-3.0,3.0,4.0,9.0,6.0,6.0,-2.0,-1.0,-5.0,-2.0,1.0,5.0,-12.0,-8.0,-1.0,1.0,1.0,-1.0,3.0,3.0,5
